date,open,high,low,close,volume,dividends,stock splits,symbol,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI,SMA_20,SMA_50,SMA_200,EMA_20,EMA_50,label_tbm,label_trend
2022-08-03 00:00:00+00:00,22981.302734375,23578.650390625,22747.8359375,22846.5078125,26288169966,0.0,0.0,BTC-USD,400.0849503886384,63.311508970268505,336.7734414183699,52.8899575226367,22608.977246093753,21338.03546875,33772.4842578125,22601.825291717432,23206.539767394937,0,1
2022-08-04 00:00:00+00:00,22848.21484375,23198.009765625,22485.701171875,22630.95703125,25120229769,0.0,0.0,BTC-USD,348.95460783491944,9.744933133239613,339.20967470167983,51.07312883276549,22698.708691406253,21339.197812500002,33670.0696484375,22604.599743101484,23183.967895389254,0,1
2022-08-05 00:00:00+00:00,22626.833984375,23422.828125,22612.177734375,23289.314453125,28881249043,0.0,0.0,BTC-USD,357.4370727320311,14.581918424280957,342.8551543077501,56.04012708601666,22803.65859375,21397.351093750003,33575.26346679688,22669.81066786563,23188.099132947522,-1,1
2022-08-06 00:00:00+00:00,23291.423828125,23326.5625,22961.279296875,22961.279296875,15978259885,0.0,0.0,BTC-USD,333.841474956469,-7.210943481024913,341.05241843749394,53.14509684796897,22912.75537109375,21447.147031250002,33478.191699218754,22697.56958491414,23179.204237415266,-1,-1
2022-08-07 00:00:00+00:00,22963.505859375,23359.009765625,22894.556640625,23175.890625,15886817043,0.0,0.0,BTC-USD,328.670426236793,-9.905593760560805,338.5760199973538,54.79060348236174,22947.2654296875,21530.3119921875,33385.349511718756,22743.12396968422,23179.074291830355,-1,-1
2022-08-08 00:00:00+00:00,23179.52734375,24203.689453125,23176.546875,23809.486328125,28575544847,0.0,0.0,BTC-USD,371.41674983976554,26.27258387392942,345.1441659658361,59.331550856961876,22968.26806640625,21595.4362890625,33300.99485351563,22844.68228953572,23203.79633246936,-1,-1
2022-08-09 00:00:00+00:00,23811.484375,23898.615234375,22982.0,23164.318359375,23555719219,0.0,0.0,BTC-USD,349.20839903195156,3.2513864528923477,345.9570125790592,53.444887702989405,22964.897363281252,21646.7319140625,33234.529863281256,22875.123819996606,23202.24817666174,-1,-1
2022-08-10 00:00:00+00:00,23162.8984375,24127.4140625,22771.51953125,23947.642578125,32837431722,0.0,0.0,BTC-USD,390.3165131536698,35.48760045968845,354.82891269398135,58.79090110505054,23004.048046875003,21711.4728125,33179.11682617188,22977.268463627883,23231.4793296603,-1,-1
2022-08-11 00:00:00+00:00,23948.345703125,24822.62890625,23900.99609375,23957.529296875,37127036580,0.0,0.0,BTC-USD,418.86435775725477,51.228356050618686,367.6360017066361,58.85512161600043,23066.175585937504,21790.882812500004,33117.520449218755,23070.626638222846,23259.951877394207,-1,-1
2022-08-12 00:00:00+00:00,23957.203125,24412.56640625,23657.265625,24402.818359375,27265804688,0.0,0.0,BTC-USD,471.9791542955936,83.474522071166,388.5046322244276,61.746632569471025,23163.042578125,21857.221640625,33056.262900390626,23197.502040237337,23304.77017080522,-1,-1
2022-08-13 00:00:00+00:00,24402.1875,24860.05078125,24346.115234375,24424.068359375,22987346289,0.0,0.0,BTC-USD,509.9097880017471,97.12412462185557,412.7856633798915,61.884294738719284,23253.787792968753,21921.069882812502,32993.61322265625,23314.31788015521,23348.664217415797,-1,-1
2022-08-14 00:00:00+00:00,24429.056640625,24974.9140625,24206.259765625,24319.333984375,22994133555,0.0,0.0,BTC-USD,525.4617042900245,90.14083272810637,435.3208715619181,60.724387983782826,23401.66943359375,21977.4098046875,32930.949287109375,23410.03369960471,23386.72969847302,-1,-1
2022-08-15 00:00:00+00:00,24318.31640625,25135.58984375,23839.775390625,24136.97265625,35123501685,0.0,0.0,BTC-USD,517.1107441037493,65.4318980334649,451.6788460702844,58.662654486123714,23546.53037109375,22039.603359375,32865.942978515624,23479.265981189976,23416.150990934864,-1,-1
2022-08-16 00:00:00+00:00,24126.13671875,24228.416015625,23733.5,23883.291015625,27753685646,0.0,0.0,BTC-USD,484.4382570235757,26.207528762633046,458.23072826094267,55.82326114631791,23594.16748046875,22102.559609375003,32796.4377734375,23517.744555898073,23434.47020758938,-1,-1
2022-08-17 00:00:00+00:00,23881.31640625,24407.05859375,23243.353515625,23335.998046875,30931623076,0.0,0.0,BTC-USD,409.6607923508054,-38.85594872810981,448.51674107891523,50.18023510522549,23568.773046875,22163.666875000003,32722.426865234374,23500.43536456254,23430.608554228034,-1,-1
2022-08-18 00:00:00+00:00,23341.0390625,23563.83203125,23177.6015625,23212.73828125,23747613147,0.0,0.0,BTC-USD,336.5732727157156,-89.55477469055973,426.1280474062753,48.97936467727278,23539.1783203125,22225.841171875,32648.902548828126,23473.0356423423,23422.064621954385,-1,-1
2022-08-19 00:00:00+00:00,23213.3125,23213.3125,20868.84765625,20877.552734375,40509610260,0.0,0.0,BTC-USD,89.19277042793328,-269.54822158267365,358.74099201060693,32.91056251724832,23400.24560546875,22247.697695312498,32560.8746875,23225.846793964465,23322.27984204931,0,-1
2022-08-20 00:00:00+00:00,20872.841796875,21350.806640625,20856.73046875,21166.060546875,27595671000,0.0,0.0,BTC-USD,-82.62543601323705,-353.0931424190752,270.46770640583816,35.716578916258484,23291.703808593753,22285.6315625,32472.988623046876,23029.67667519404,23237.72222263071,-1,-1
2022-08-21 00:00:00+00:00,21160.392578125,21668.845703125,21103.197265625,21534.12109375,23102307723,0.0,0.0,BTC-USD,-186.93828420346472,-365.9247924874423,178.98650828397757,39.209723376936154,23202.69990234375,22331.4688671875,32395.894306640625,22887.242810294607,23170.914335223624,-1,-1
2022-08-22 00:00:00+00:00,21531.462890625,21531.462890625,20939.18359375,21398.908203125,31666498758,0.0,0.0,BTC-USD,-277.32073734591177,-365.04579650391145,87.72505915799971,38.384527075115166,23123.739453125003,22373.5055078125,32317.11583984375,22745.496657230837,23101.423898670735,-1,-1
2022-08-23 00:00:00+00:00,21401.044921875,21646.203125,20955.138671875,21528.087890625,31878280659,0.0,0.0,BTC-USD,-334.66791801482395,-337.91438173825895,3.246463723434985,39.69042896288524,23057.81845703125,22399.44203125,32217.251904296874,22629.552965173138,23039.724447374825,-1,-1
2022-08-24 00:00:00+00:00,21526.455078125,21783.076171875,21195.005859375,21395.01953125,31962253368,0.0,0.0,BTC-USD,-386.39930569115677,-311.71661553167337,-74.68269015948337,38.77867228031349,22996.02158203125,22423.5401171875,32117.021181640626,22511.978352418555,22975.22621536993,-1,-1
2022-08-25 00:00:00+00:00,21395.458984375,21789.63671875,21362.44140625,21600.904296875,31028679593,0.0,0.0,BTC-USD,-406.1023283427967,-265.13571054665067,-140.96661779614604,41.0355974413199,22911.60107421875,22444.59328125,32012.96353515625,22425.20939474774,22921.33123817405,-1,-1
